21,27,23,37,39,08,1/3/2013
10,22,38,13,30,40,8/17/2019
19,16,15,07,08,23,8/20/2019
26,35,21,19,29,28,8/22/2019
14,36,17,13,10,02,8/24/2019
06,03,41,24,19,18,8/27/2019
08,07,40,11,05,42,8/29/2019
36,33,21,41,22,35,8/31/2019
32,06,09,24,18,04,9/3/2019
16,15,40,20,39,19,9/5/2019
40,28,31,17,34,10,9/7/2019
24,07,09,36,23,06,9/10/2019
37,03,17,25,30,31,9/12/2019
42,33,26,38,34,03,9/14/2019
42,33,26,38,34,03,9/14/2019
18,42,37,03,05,04,9/17/2019
23,21,07,33,34,39,9/19/2019
26,32,42,31,06,03,9/21/2019
35,34,06,33,16,25,9/24/2019
06,19,21,17,36,04,9/26/2019
26,27,37,07,24,25,9/28/2019
22,27,11,23,21,36,10/1/2019
16,35,31,33,06,27,10/3/2019
30,17,04,37,26,32,10/5/2019
20,24,18,30,26,34,10/8/2019
09,18,13,10,27,42,10/10/2019
19,14,09,07,15,28,10/12/2019
21,27,39,23,38,10,10/15/2019
26,17,07,13,10,40,10/17/2019
25,42,26,10,03,38,10/19/2019
07,05,23,16,31,41,10/22/2019
38,14,31,15,42,11,10/24/2019
23,39,34,16,18,42,10/26/2019
38,28,42,26,05,25,10/29/2019
39,06,12,05,14,42,10/31/2019
04,36,38,08,29,34,11/2/2019
35,18,28,32,38,23,11/5/2019
05,13,24,42,33,36,11/7/2019
27,14,15,26,11,10,11/9/2019
16,24,07,10,27,17,11/12/2019
14,25,34,30,05,18,11/14/2019
08,20,34,09,26,31,11/16/2019
03,02,40,41,05,09,11/19/2019
07,22,16,19,15,21,11/21/2019
03,22,05,28,23,01,11/23/2019
38,40,06,35,07,15,11/26/2019
10,34,02,04,38,40,11/28/2019
13,40,01,11,14,37,11/30/2019
26,23,12,01,34,17,12/3/2019
30,40,35,02,01,12,12/5/2019
09,17,20,34,06,31,12/7/2019
35,10,33,01,30,05,12/10/2019
10,14,04,03,31,37,12/12/2019
37,10,42,19,01,25,12/14/2019
02,33,30,42,06,20,12/17/2019
11,02,06,26,22,33,12/19/2019
24,32,18,39,12,28,12/21/2019
17,19,38,14,15,31,12/24/2019
05,17,19,04,20,25,12/26/2019
05,37,23,38,04,31,12/28/2019
22,16,38,40,20,25,12/31/2019
42,31,01,17,16,20,1/2/2020
39,27,05,14,09,08,1/4/2020
02,35,12,14,31,27,1/7/2020
11,40,31,30,28,18,1/9/2020
16,17,05,30,29,21,1/11/2020
40,39,20,33,13,34,1/14/2020
20,15,14,13,21,11,1/16/2020
12,18,35,10,42,05,1/18/2020
07,09,11,37,19,36,1/21/2020
25,40,09,04,02,22,1/23/2020
20,10,34,38,41,31,1/25/2020
11,14,24,38,20,16,1/28/2020
31,30,16,40,37,38,1/30/2020
05,17,29,10,09,18,2/1/2020
20,24,25,31,03,08,2/4/2020
05,19,09,30,25,35,2/6/2020
20,37,22,35,14,24,2/8/2020
23,15,03,11,22,40,2/11/2020
15,27,36,08,41,11,2/13/2020
38,18,28,15,25,27,2/15/2020
32,18,06,14,05,10,2/18/2020
41,37,23,17,05,08,2/20/2020
16,04,38,39,05,37,2/22/2020
22,16,42,03,05,38,2/25/2020
34,32,16,07,29,05,2/27/2020
24,39,23,10,42,08,2/29/2020
25,39,40,07,05,09,3/3/2020
17,24,14,39,15,20,3/5/2020
17,24,14,39,15,20,3/5/2020
14,17,11,05,03,09,3/7/2020
10,28,32,33,36,21,3/10/2020
17,30,13,41,27,25,3/12/2020
38,08,32,24,21,27,3/14/2020
38,09,42,30,08,34,3/17/2020
01,14,41,29,07,36,3/19/2020
12,36,38,21,31,23,3/21/2020
33,16,07,05,17,32,3/24/2020
30,26,08,02,33,37,3/26/2020
35,03,07,34,08,22,3/28/2020
40,32,27,22,06,07,8/8/2020
10,34,16,12,24,20,8/11/2020
14,38,16,10,31,06,8/13/2020
04,24,38,06,39,18,8/15/2020
04,33,03,11,38,28,8/18/2020
27,10,07,37,14,25,8/20/2020
02,11,21,40,12,15,8/22/2020
25,38,37,39,15,17,8/25/2020
20,23,03,14,19,05,8/27/2020
21,39,12,16,42,31,8/29/2020
29,24,21,15,36,34,9/1/2020
03,11,06,19,33,10,9/3/2020
32,18,09,25,35,42,9/5/2020
05,16,39,41,25,11,9/8/2020
17,02,10,07,18,29,9/10/2020
32,21,07,39,19,29,9/12/2020
18,25,10,28,22,27,9/15/2020
29,02,05,12,41,14,9/17/2020
24,23,10,07,31,40,9/19/2020
40,16,09,35,05,10,9/22/2020
38,09,07,18,29,12,9/24/2020
06,17,23,22,39,13,9/26/2020
24,31,03,36,02,33,9/29/2020
22,33,23,05,16,14,10/1/2020
42,31,39,22,36,19,10/3/2020
22,41,35,42,34,14,10/6/2020
37,21,23,36,02,41,10/8/2020
10,30,33,29,41,16,10/10/2020
31,29,23,10,16,04,10/13/2020
17,37,04,18,35,19,10/15/2020
27,10,14,15,38,19,10/17/2020
31,12,38,03,28,29,10/20/2020
20,02,37,25,18,06,10/22/2020
07,36,11,31,35,14,10/24/2020
07,14,01,23,42,25,10/27/2020
04,40,07,01,12,27,10/29/2020
26,27,40,21,01,41,10/31/2020
24,02,23,15,31,39,11/3/2020
21,20,04,27,32,10,11/5/2020
04,39,36,20,01,28,11/7/2020
13,04,33,14,27,01,11/10/2020
13,10,30,05,07,41,11/12/2020
29,39,41,27,23,09,11/14/2020
18,02,07,05,26,30,11/17/2020
14,34,23,05,15,22,11/19/2020
13,42,03,31,02,22,11/21/2020
24,19,41,09,39,29,11/24/2020
22,27,36,14,21,29,11/26/2020
06,22,28,32,30,12,11/28/2020
13,28,09,34,25,19,12/1/2020
25,23,05,20,39,03,12/3/2020
39,02,18,13,12,06,12/5/2020
12,39,16,02,24,36,12/8/2020
01,21,15,32,24,41,12/10/2020
22,32,03,37,28,08,12/12/2020
18,36,17,37,35,11,12/15/2020
20,11,05,22,39,25,12/17/2020
11,34,06,42,15,33,12/19/2020
04,01,28,05,27,33,12/22/2020
16,41,09,14,33,28,12/24/2020
37,23,34,24,15,22,12/26/2020
11,25,23,09,31,39,12/29/2020
24,25,13,06,34,42,12/31/2020
35,23,07,08,09,39,1/2/2021
27,36,25,31,34,07,1/5/2021
16,03,11,26,25,09,1/7/2021
08,33,09,25,34,17,1/9/2021
38,33,01,40,27,06,1/12/2021
22,04,30,17,33,01,1/14/2021
28,09,21,40,29,32,1/16/2021
22,13,27,35,16,02,1/19/2021
32,01,10,06,41,35,1/21/2021
05,02,12,26,28,04,1/23/2021
03,09,23,41,19,24,1/26/2021
18,35,30,29,26,19,1/28/2021
22,18,16,20,13,30,1/30/2021
38,25,37,12,09,18,2/2/2021
27,13,03,19,37,10,2/4/2021
20,07,30,18,05,17,2/6/2021
13,17,20,02,05,26,2/9/2021
16,30,03,12,21,23,2/11/2021
30,41,04,08,27,33,2/13/2021
37,36,05,10,08,16,2/16/2021
30,01,17,38,42,18,2/18/2021
37,02,31,26,15,38,2/20/2021
01,39,40,37,24,04,2/23/2021
04,24,08,02,12,17,2/25/2021
26,18,35,37,23,29,2/27/2021
25,02,18,38,12,28,3/2/2021
19,04,30,25,24,14,3/4/2021
28,24,25,32,20,29,3/6/2021
15,28,38,04,36,42,3/9/2021
38,18,04,39,20,32,3/11/2021
28,25,15,04,38,17,3/13/2021
34,30,19,15,38,24,3/16/2021
20,01,19,23,29,33,3/18/2021
02,32,22,17,37,21,3/20/2021
22,21,25,12,31,15,3/23/2021
27,04,17,31,39,16,3/25/2021
38,25,32,09,10,04,3/27/2021
13,24,39,40,02,09,3/30/2021
21,33,23,18,03,12,4/6/2021
11,19,02,26,16,39,4/8/2021
12,16,06,14,37,36,4/10/2021
14,26,07,18,05,37,4/13/2021
42,10,21,33,22,41,4/15/2021
37,32,02,22,03,20,4/17/2021
35,30,10,09,05,25,4/20/2021
12,24,39,17,21,19,4/22/2021
19,18,35,09,37,01,4/24/2021
15,31,41,02,19,25,4/27/2021
19,32,27,05,13,40,4/29/2021
41,11,12,35,06,05,5/1/2021
08,14,29,22,02,06,5/4/2021
41,14,34,23,19,02,5/6/2021
15,36,03,24,06,08,5/8/2021
22,14,26,11,04,41,5/11/2021
32,40,20,12,05,42,5/13/2021
14,29,21,40,13,27,5/15/2021
02,26,20,07,22,32,5/18/2021
09,15,28,36,02,42,5/20/2021
35,36,33,14,04,37,5/22/2021
15,26,01,29,40,36,5/25/2021
05,39,31,11,21,25,5/27/2021
27,41,24,13,26,23,5/29/2021
20,24,11,37,26,31,6/1/2021
24,40,01,32,06,14,6/3/2021
21,05,09,03,01,12,6/5/2021
01,07,32,42,22,38,6/8/2021
35,15,42,27,13,17,6/10/2021
16,01,35,09,41,06,6/12/2021
38,26,05,21,39,33,6/15/2021
42,41,21,06,09,08,6/17/2021
23,02,31,20,06,28,6/19/2021
13,29,14,35,23,07,6/22/2021
06,04,34,32,01,36,6/24/2021
36,22,08,30,15,14,6/26/2021
07,04,32,24,41,02,6/29/2021
09,02,20,26,01,32,7/1/2021
15,03,35,25,39,27,7/3/2021
32,17,31,12,39,07,7/6/2021
18,14,32,17,25,34,7/8/2021
01,04,17,33,03,27,7/10/2021
06,25,36,21,39,28,7/13/2021
34,39,29,20,36,19,7/15/2021
32,27,08,34,09,21,7/17/2021
15,31,24,10,40,17,7/20/2021
04,09,41,33,20,29,7/22/2021
30,12,19,31,34,39,7/24/2021
38,04,08,42,41,18,7/27/2021
07,35,21,33,12,29,7/29/2021
06,11,39,28,07,29,7/31/2021
14,36,26,25,29,16,8/3/2021
11,33,08,29,07,19,8/5/2021
24,37,15,26,22,31,8/7/2021
15,10,12,41,02,29,8/10/2021
20,09,15,13,33,40,8/12/2021
32,14,02,22,17,42,8/14/2021
29,32,03,34,25,19,8/17/2021
20,33,26,15,04,11,8/19/2021
01,05,41,26,03,09,8/21/2021
17,09,34,05,42,08,8/24/2021
41,17,33,34,01,15,8/26/2021
21,25,41,02,17,29,8/28/2021
27,16,03,37,01,31,8/31/2021
15,07,40,35,23,14,9/2/2021
30,26,41,16,14,09,9/4/2021
40,01,07,25,30,02,9/7/2021
10,40,19,23,17,06,9/9/2021
15,19,41,34,07,35,9/11/2021
08,06,02,12,35,27,9/14/2021
02,28,33,31,13,12,9/16/2021
18,29,12,02,30,08,9/18/2021
24,42,36,40,34,20,9/21/2021
03,10,33,15,34,27,9/23/2021
35,07,15,17,09,34,9/25/2021
10,06,02,09,18,29,9/28/2021
28,23,40,11,07,08,9/30/2021
16,12,04,36,22,17,10/2/2021
18,10,24,36,15,27,10/5/2021
17,13,37,38,07,09,10/7/2021
28,33,19,18,30,12,10/9/2021
14,04,30,02,33,22,10/12/2021
23,25,15,03,16,32,10/14/2021
23,25,15,03,16,32,10/14/2021
03,15,11,25,22,16,10/16/2021
26,25,28,39,16,32,10/19/2021
15,33,22,38,07,26,10/21/2021
42,03,41,19,01,07,10/23/2021
29,13,04,32,26,25,10/26/2021
37,09,25,14,28,04,10/28/2021
26,05,42,32,15,19,10/30/2021
30,15,36,20,04,29,11/2/2021
35,34,14,22,06,33,11/4/2021
24,27,29,08,22,04,11/6/2021
01,22,21,26,19,16,11/9/2021
38,15,35,25,21,16,11/11/2021
09,25,35,21,15,37,11/13/2021
35,27,04,34,31,17,11/16/2021
19,30,23,11,42,36,11/18/2021
15,12,10,38,17,01,11/20/2021
35,19,36,40,04,24,11/23/2021
38,41,21,28,02,13,11/25/2021
07,13,05,30,24,12,11/27/2021
10,14,31,09,01,33,11/30/2021
30,04,09,21,05,20,12/2/2021
21,11,19,08,42,04,12/4/2021
11,15,08,04,01,36,12/7/2021
18,39,38,11,28,03,12/9/2021
30,05,25,23,32,41,12/11/2021
06,02,23,28,05,17,12/14/2021
25,13,07,31,22,40,12/16/2021
29,35,08,39,17,10,12/18/2021
05,18,35,07,33,40,12/21/2021
13,03,08,27,15,12,12/23/2021
27,23,38,40,17,24,12/28/2021
14,41,29,13,32,02,12/30/2021
23,01,09,24,12,07,1/6/2022
12,16,08,11,01,18,1/4/2022
32,41,15,25,18,22,1/8/2022
35,28,25,36,31,03,1/11/2022
18,15,33,27,07,14,1/13/2022
18,28,16,32,29,10,1/15/2022
23,16,30,36,19,38,1/18/2022
15,05,17,07,20,33,1/20/2022
08,09,15,36,35,34,1/22/2022
24,26,06,39,20,35,1/25/2022
03,27,36,28,12,08,1/27/2022
33,27,19,35,42,14,1/29/2022
20,15,04,34,06,18,2/1/2022
32,17,18,24,30,33,2/3/2022
30,20,15,09,23,22,2/5/2022
08,28,18,23,19,39,2/8/2022
38,26,13,37,15,39,2/10/2022
07,24,25,12,15,32,2/12/2022
23,05,37,04,26,41,2/15/2022
02,01,39,14,38,24,2/17/2022
37,29,31,30,21,17,2/19/2022
13,03,06,30,21,19,2/22/2022
12,29,15,03,06,20,2/24/2022
02,16,28,10,37,15,2/26/2022
42,18,16,14,24,11,3/1/2022
10,28,31,30,33,40,3/3/2022
18,34,33,39,11,36,3/5/2022
36,32,42,15,28,12,3/8/2022
10,18,35,28,22,13,3/10/2022
25,24,18,03,41,19,3/12/2022
30,18,40,32,06,14,3/15/2022
22,05,20,01,25,07,3/17/2022
17,18,19,20,08,33,3/19/2022
34,36,07,41,40,17,3/22/2022
30,42,23,36,37,07,3/24/2022
25,41,35,39,14,26,3/26/2022
35,37,08,26,04,20,3/29/2022
27,17,19,16,33,36,3/31/2022
16,38,19,18,25,34,4/2/2022
31,22,37,04,34,05,4/5/2022
42,36,27,25,33,22,4/7/2022
16,27,09,31,07,14,4/9/2022
04,26,28,02,05,03,4/12/2022
10,11,08,30,29,26,4/19/2022
29,35,12,36,07,03,4/21/2022
21,37,28,22,39,02,4/23/2022
18,15,17,24,33,10,4/26/2022
39,24,33,06,42,25,4/28/2022
17,25,21,33,39,04,4/30/2022
07,22,19,20,40,10,5/3/2022
19,07,04,41,23,09,5/5/2022
14,24,08,16,22,37,5/7/2022
07,13,18,02,28,37,5/10/2022
15,20,33,37,10,02,5/12/2022
19,25,18,33,10,31,5/14/2022
13,08,15,33,37,22,5/17/2022
24,40,18,03,08,34,5/19/2022
37,34,32,35,08,36,5/21/2022
13,29,26,11,12,34,5/24/2022
34,41,04,29,19,18,5/26/2022
09,17,23,11,13,30,5/28/2022
25,20,29,07,21,02,5/31/2022
28,36,14,37,13,03,6/2/2022
24,35,04,07,22,02,6/4/2022
22,09,38,36,42,13,6/7/2022
39,33,18,01,24,36,6/9/2022
02,20,34,40,27,22,6/11/2022
42,38,21,06,01,41,6/14/2022
33,31,13,41,25,18,6/16/2022
08,15,11,23,36,33,6/18/2022
07,18,12,17,06,14,6/21/2022
24,05,13,39,06,40,6/23/2022
27,24,40,14,39,04,6/25/2022
18,31,26,08,23,29,6/28/2022
31,38,13,20,14,18,6/30/2022
17,10,15,09,35,01,7/2/2022
06,18,17,11,31,29,7/5/2022
09,10,42,08,13,41,7/7/2022
27,18,26,13,02,03,7/9/2022
09,33,35,12,31,08,7/12/2022
13,08,42,03,02,15,7/14/2022
41,32,31,04,08,38,7/16/2022
18,09,16,12,36,14,7/19/2022
40,19,16,07,10,21,7/21/2022
17,11,23,21,05,25,7/23/2022
24,30,32,37,02,05,7/26/2022
37,22,25,08,26,15,7/28/2022
14,33,32,11,12,15,7/30/2022
01,14,26,29,27,18,8/2/2022
29,32,12,23,01,21,8/4/2022
04,31,37,20,05,39,8/6/2022
42,19,15,40,03,33,8/9/2022
42,18,26,35,02,19,8/11/2022
26,12,20,24,39,41,8/13/2022
13,19,12,05,08,25,8/16/2022
25,33,12,07,05,18,8/18/2022
35,01,34,18,28,31,8/20/2022
36,14,28,12,23,33,8/23/2022
01,42,40,20,25,16,8/25/2022
21,25,33,32,18,23,8/27/2022
27,33,22,11,25,38,8/30/2022
15,36,07,10,18,06,9/1/2022
40,42,03,41,19,14,9/3/2022
04,36,13,42,30,21,9/6/2022
27,41,31,35,33,36,9/8/2022
31,11,02,23,19,34,9/10/2022
40,15,35,20,28,23,9/13/2022
32,23,41,04,25,21,9/15/2022
10,09,03,30,38,32,9/17/2022
10,09,03,30,38,32,9/17/2022
31,27,17,21,18,09,9/20/2022
17,23,35,18,24,19,9/22/2022
14,05,27,15,24,13,9/24/2022
32,22,19,20,11,27,9/27/2022
26,40,37,38,34,17,9/29/2022
37,42,14,09,13,04,10/1/2022
40,38,35,32,29,06,10/4/2022
10,09,14,16,28,39,10/6/2022
39,42,23,33,32,12,10/8/2022
02,08,23,40,21,06,10/11/2022
20,39,06,19,35,31,10/13/2022
31,20,17,19,09,29,10/15/2022
42,35,04,27,05,37,10/18/2022
33,01,02,22,19,25,10/20/2022
34,20,31,39,22,03,10/22/2022
28,10,30,08,01,16,10/25/2022
01,03,09,24,19,40,10/27/2022
23,13,31,37,02,25,10/29/2022
07,36,09,37,39,08,11/1/2022
10,21,28,33,13,05,11/3/2022
31,32,08,25,29,14,11/5/2022
09,06,29,07,05,19,11/8/2022
32,31,15,41,17,40,11/10/2022
02,01,25,32,16,30,11/12/2022
04,28,36,16,40,13,11/15/2022
01,33,03,37,02,13,11/17/2022
34,14,29,19,28,36,11/19/2022
05,26,32,08,13,09,11/22/2022
40,36,30,33,27,25,11/24/2022
14,42,28,20,37,26,11/26/2022
15,37,19,38,16,18,11/29/2022
24,03,18,20,28,04,12/1/2022
19,32,22,34,10,09,12/3/2022
08,19,29,25,02,41,12/6/2022
11,39,10,09,22,29,12/8/2022
15,07,28,16,13,04,12/10/2022
03,33,34,02,30,31,12/13/2022
18,28,01,27,21,29,12/15/2022
03,17,38,23,41,04,12/17/2022
42,13,09,15,24,32,12/20/2022
08,41,33,16,05,19,12/22/2022
42,17,04,40,08,09,12/24/2022
37,16,26,03,42,10,12/27/2022
27,05,26,31,19,09,12/29/2022
01,21,27,03,07,17,12/31/2022
40,25,28,13,36,39,1/3/2023
36,37,32,15,39,09,1/5/2023
18,13,39,35,06,05,1/7/2023
16,08,01,29,04,26,1/10/2023
07,42,20,05,33,31,1/12/2023
41,12,31,37,34,05,1/14/2023
34,24,02,06,33,07,1/17/2023
23,05,29,01,31,11,1/19/2023
15,19,25,09,32,11,1/21/2023
14,40,30,35,42,03,1/24/2023
05,12,18,24,04,17,1/26/2023
14,01,26,37,20,23,1/28/2023
31,41,29,25,20,08,1/31/2023
02,27,16,29,04,19,2/2/2023
24,30,01,27,04,23,2/4/2023
30,21,14,27,22,42,2/7/2023
21,18,28,20,26,17,2/9/2023
01,35,21,39,34,19,2/11/2023
26,16,13,10,39,19,2/14/2023
42,31,38,35,02,27,2/16/2023
20,25,21,33,39,36,2/18/2023
36,16,39,30,41,03,2/21/2023
26,02,20,41,21,40,2/23/2023
37,32,28,09,34,19,2/25/2023
26,14,11,08,07,22,2/28/2023
21,09,23,28,19,36,3/2/2023
03,06,26,37,35,18,3/4/2023
34,42,03,07,16,05,3/7/2023
06,18,26,29,17,11,3/9/2023
03,09,12,33,22,18,3/11/2023
30,38,02,36,29,13,3/14/2023
15,18,21,17,34,35,3/16/2023
37,34,35,13,08,12,3/18/2023
03,02,13,19,23,24,3/21/2023
33,16,05,22,15,37,3/23/2023
20,33,17,39,34,07,3/25/2023
05,35,42,02,22,20,3/28/2023